CustomerID,Date,PurchaseAmount,TotalQuantity,OrderCount
13755.0,2011-11-30,105.05,29,1
13755.0,2011-12-06,156.9,80,1
13756.0,2010-12-07,532.8000000000001,288,1
13756.0,2010-12-14,307.8,106,1
13756.0,2010-12-16,163.8,50,1
13756.0,2011-05-18,399.21000000000004,141,1
13756.0,2011-06-09,308.2,426,1
13756.0,2011-07-19,525.03,229,1
13756.0,2011-08-02,321.5,398,1
13756.0,2011-09-07,413.99,205,1
13756.0,2011-10-10,292.99,233,1
13756.0,2011-11-04,610.76,412,1
13756.0,2011-11-17,467.04,288,2
13756.0,2011-12-07,846.4000000000001,412,2
13758.0,2010-12-01,362.45,137,1
13758.0,2010-12-08,356.4,264,1
13758.0,2011-01-09,422.4,152,1
13758.0,2011-04-01,316.90000000000003,108,1
13758.0,2011-05-22,893.37,832,1
13758.0,2011-11-01,326.22,158,1
13758.0,2011-11-28,512.81,193,1
13759.0,2011-09-29,560.4100000000001,267,1
13759.0,2011-11-06,99.0,20,1
13760.0,2011-03-28,135.09,96,1
13760.0,2011-10-16,151.70000000000002,101,1
13761.0,2011-06-13,491.71000000000004,224,1
13761.0,2011-10-20,578.9399999999999,418,1
13762.0,2011-05-05,306.72,272,1
13763.0,2011-10-07,1714.96,728,1
13764.0,2011-01-06,499.89,282,1
13764.0,2011-07-18,445.74,308,1
13764.0,2011-09-30,576.13,342,1
13767.0,2010-12-01,507.88,260,1
13767.0,2010-12-02,322.8,96,1
13767.0,2010-12-05,806.28,284,1
13767.0,2010-12-10,186.60000000000002,116,1
13767.0,2010-12-14,267.0,104,1
13767.0,2010-12-16,348.8,168,1
13767.0,2011-01-05,170.4,56,1
13767.0,2011-01-10,500.48,136,1
13767.0,2011-02-17,277.81,175,1
13767.0,2011-02-22,437.9,198,1
13767.0,2011-02-27,317.87,169,1
13767.0,2011-04-01,291.44,128,1
13767.0,2011-04-04,665.02,296,2
13767.0,2011-04-08,136.36,76,1
13767.0,2011-04-27,428.82,110,2
13767.0,2011-05-10,456.55,217,1
13767.0,2011-05-18,830.3,315,3
13767.0,2011-05-20,288.98,138,1
13767.0,2011-06-26,413.6,80,1
13767.0,2011-06-28,273.9,106,1
13767.0,2011-07-11,457.26,180,1
13767.0,2011-08-04,423.84000000000003,136,1
13767.0,2011-08-08,480.6,224,1
13767.0,2011-08-23,385.88,165,1
13767.0,2011-09-13,371.70000000000005,134,1
13767.0,2011-09-19,1004.4000000000001,444,1
13767.0,2011-09-20,2250.9,958,3
13767.0,2011-10-10,380.31,129,1
13767.0,2011-11-10,1735.3000000000002,902,1
13767.0,2011-11-14,915.4000000000001,404,1
13767.0,2011-12-07,885.98,418,1
13769.0,2010-12-07,322.3,122,1
13769.0,2011-01-17,304.02,166,1
13769.0,2011-03-29,300.75,133,1
13769.0,2011-04-18,202.88,74,1
13769.0,2011-05-16,318.06,118,1
13769.0,2011-08-09,282.23,95,1
13769.0,2011-09-08,446.38,148,2
13769.0,2011-11-02,301.97,159,1
13769.0,2011-12-07,317.92,148,1
13771.0,2011-04-06,871.6,594,1
13771.0,2011-05-24,593.25,231,1
13771.0,2011-10-06,1169.6,652,2
13772.0,2011-04-14,228.42,86,1
13772.0,2011-09-04,457.8,223,1
13772.0,2011-11-06,445.91,237,1
13774.0,2011-09-19,345.0,192,1
13777.0,2010-12-01,6585.16,3348,7
13777.0,2010-12-08,255.0,204,2
13777.0,2010-12-23,121.62,66,1
13777.0,2011-01-14,332.64,156,1
13777.0,2011-02-02,345.02,188,1
13777.0,2011-02-17,244.68,144,1
13777.0,2011-02-24,179.04,90,1
13777.0,2011-03-08,421.09,199,1
13777.0,2011-03-20,300.0,195,1
13777.0,2011-03-29,539.3,254,1
13777.0,2011-04-07,326.4,96,1
13777.0,2011-05-16,266.7,150,1
13777.0,2011-06-03,1139.04,336,1
13777.0,2011-06-08,300.63,171,1
13777.0,2011-06-27,406.8,120,1
13777.0,2011-07-13,270.9,104,1
13777.0,2011-08-02,326.22,138,1
13777.0,2011-09-19,313.28000000000003,220,1
13777.0,2011-09-22,40.68,12,1
13777.0,2011-09-23,307.3,142,1
13777.0,2011-10-13,3953.35,1941,1
13777.0,2011-11-15,6485.56,3260,2
13777.0,2011-12-01,2251.51,1167,1
13777.0,2011-12-09,265.24,196,2
13778.0,2011-08-28,178.7,70,1
13780.0,2011-06-22,116.28000000000002,173,1
13780.0,2011-12-02,243.73000000000002,145,1
13781.0,2011-04-03,127.84,30,1
13782.0,2011-01-16,191.94,108,1
13782.0,2011-04-19,169.35999999999999,48,1
13782.0,2011-08-07,126.63,30,1
13782.0,2011-10-02,142.51,31,1
13782.0,2011-10-23,111.5,58,1
13782.0,2011-11-27,170.06,96,1
13784.0,2011-01-11,113.63999999999999,156,1
13784.0,2011-01-31,60.48,144,1
13784.0,2011-02-01,155.51999999999998,432,1
13784.0,2011-03-03,96.75,57,1
13784.0,2011-05-05,346.08,556,1
13784.0,2011-06-07,255.96000000000004,60,1
13784.0,2011-06-24,603.96,340,1
13784.0,2011-08-18,336.24,88,1
13784.0,2011-09-06,155.51999999999998,432,1
13784.0,2011-10-13,300.48,192,1
13784.0,2011-11-30,38.160000000000004,36,1
13786.0,2010-12-07,230.39999999999998,136,1
13787.0,2010-12-10,106.4,56,1
13787.0,2011-09-25,202.64000000000001,281,1
13790.0,2011-12-05,348.8,748,1
13791.0,2011-06-24,937.0,700,1
13791.0,2011-08-04,579.0,500,1
13792.0,2011-02-25,74.60000000000001,28,1
13792.0,2011-10-04,120.95,64,1
13798.0,2010-12-02,408.0,160,1
13798.0,2010-12-10,3762.66,2420,1
13798.0,2011-01-05,1603.0,1024,2
13798.0,2011-01-07,495.0,300,1
13798.0,2011-01-11,302.36,364,1
13798.0,2011-01-23,2375.42,1174,1
13798.0,2011-02-08,849.04,392,1
13798.0,2011-02-16,314.4,144,1
13798.0,2011-02-20,358.8,398,1
13798.0,2011-02-25,532.72,396,1
13798.0,2011-03-07,416.22,322,1
13798.0,2011-03-11,583.3,508,1
13798.0,2011-03-20,662.62,246,1
13798.0,2011-03-22,450.5,350,1
13798.0,2011-03-29,328.2,164,1
13798.0,2011-03-30,1012.6,628,1
13798.0,2011-04-05,382.82,222,1
13798.0,2011-04-11,940.4,1160,2
13798.0,2011-04-18,1231.6000000000001,750,1
13798.0,2011-04-21,306.5,150,1
13798.0,2011-04-26,326.4,128,1
13798.0,2011-05-04,1158.52,548,2
13798.0,2011-05-09,967.52,650,1
13798.0,2011-05-13,686.4399999999999,456,2
13798.0,2011-05-18,325.4,220,1
13798.0,2011-05-23,366.0,184,1
13798.0,2011-05-26,589.78,254,1
13798.0,2011-05-27,556.3,258,1
13798.0,2011-06-06,509.2,280,1
13798.0,2011-06-12,830.54,558,1
13798.0,2011-06-20,589.44,256,1
13798.0,2011-06-27,576.08,392,1
13798.0,2011-07-07,909.24,540,1
13798.0,2011-07-19,326.4,128,1
13798.0,2011-08-02,465.56,292,1
13798.0,2011-08-08,1109.34,808,1
13798.0,2011-08-24,457.92,414,1
13798.0,2011-09-07,1094.9,666,1
13798.0,2011-09-12,410.08000000000004,444,1
13798.0,2011-09-14,327.8,196,1
13798.0,2011-09-28,522.48,784,1
13798.0,2011-10-05,356.6,132,1
13798.0,2011-10-07,1482.2,1026,1
13798.0,2011-10-17,358.0,200,1
13798.0,2011-10-28,320.41999999999996,206,1
13798.0,2011-11-04,570.9200000000001,324,1
13798.0,2011-11-09,345.8,110,1
13798.0,2011-11-13,718.71,407,1
13798.0,2011-11-22,394.14,248,1
13798.0,2011-11-28,348.32000000000005,265,1
13798.0,2011-12-02,672.8,514,1
13798.0,2011-12-07,822.6800000000001,516,1
13798.0,2011-12-08,341.76,272,1
13799.0,2011-02-18,341.7,186,1
13799.0,2011-08-15,347.15999999999997,216,1
13800.0,2011-02-03,558.32,331,1
13801.0,2011-10-04,324.8,168,1
13802.0,2011-02-01,969.74,690,1
13802.0,2011-03-30,2161.32,1104,1
13802.0,2011-07-24,1468.3600000000001,778,1
13803.0,2011-03-29,277.07,121,1
13804.0,2011-02-23,723.63,417,1
13804.0,2011-07-06,321.14,168,1
13804.0,2011-07-21,310.34000000000003,206,1
13804.0,2011-09-04,188.29999999999998,144,1
13804.0,2011-09-22,739.5699999999999,380,1
13804.0,2011-11-09,352.81,183,2
13805.0,2011-08-02,500.24,728,1
13805.0,2011-10-18,424.36,1172,1
13806.0,2011-10-07,256.38,56,1
13807.0,2010-12-07,112.6,36,1
13808.0,2011-09-04,573.46,216,1
13808.0,2011-09-07,149.64000000000001,108,1
13808.0,2011-10-05,639.3000000000001,254,1
13808.0,2011-10-24,156.1,90,1
13808.0,2011-12-04,229.16,114,1
13809.0,2011-02-07,155.05,29,1
13810.0,2011-10-14,1253.0,180,2
13810.0,2011-11-11,246.01,132,1
13811.0,2011-04-14,258.75,29,1
13811.0,2011-04-18,222.75,1,1
13811.0,2011-06-09,333.0,38,1
13812.0,2011-08-26,278.74,191,1
13812.0,2011-10-06,139.88,67,1
13812.0,2011-10-28,120.38,75,1
13813.0,2011-07-28,385.14,177,1
13813.0,2011-09-11,292.24,83,1
13813.0,2011-09-30,281.94,177,1
13813.0,2011-10-31,407.54,115,1
13814.0,2011-07-25,617.54,332,1
13814.0,2011-09-08,961.58,532,1
13815.0,2011-01-25,1012.01,608,1
13815.0,2011-06-20,1965.74,1357,1
13815.0,2011-11-16,946.41,499,1
13815.0,2011-11-17,103.2,96,1
13816.0,2011-10-06,371.69,178,1
13816.0,2011-11-16,199.98000000000002,91,1
13817.0,2010-12-23,128.7,63,1
13817.0,2011-11-10,254.28,148,1
13819.0,2011-01-24,408.3,546,1
13819.0,2011-02-03,307.0,224,1
13819.0,2011-02-11,425.05,339,1
13821.0,2011-03-23,270.15,110,1
13821.0,2011-07-18,115.49,43,1
13822.0,2011-10-30,468.38,500,1
13822.0,2011-12-04,163.62,111,1
13823.0,2011-09-09,650.42,325,1
13823.0,2011-11-21,307.24,114,1
13824.0,2011-02-02,442.88,292,1
13824.0,2011-04-12,659.3000000000001,202,1
13824.0,2011-05-20,130.8,24,1
13824.0,2011-07-27,196.86,142,1
13824.0,2011-11-07,269.1,108,1
13826.0,2011-06-16,189.5,82,1
13827.0,2011-07-19,112.74,32,1
13827.0,2011-07-29,188.01999999999998,63,1
13827.0,2011-10-13,111.29,46,1
13828.0,2011-11-17,209.49,311,1
13831.0,2010-12-05,408.0,160,1
13831.0,2011-05-05,311.29999999999995,78,1
13831.0,2011-05-23,378.69,157,1
13831.0,2011-07-24,357.4,122,1
13831.0,2011-09-13,340.2,104,1
13831.0,2011-11-23,407.4,124,1
13832.0,2011-11-20,52.199999999999996,28,1
13833.0,2011-07-03,384.8,118,1
13835.0,2011-05-08,328.45,157,1
13835.0,2011-07-07,208.89,134,1
13835.0,2011-10-18,205.57,105,1
13835.0,2011-11-14,91.66,46,1
13837.0,2011-01-26,113.7,62,1
13837.0,2011-05-12,157.54000000000002,121,1
13838.0,2010-12-05,238.11,83,1
13838.0,2011-08-14,241.48,86,2
13838.0,2011-12-04,212.14,94,1
13841.0,2011-04-01,85.0,100,1
13842.0,2010-12-08,310.57,163,1
13842.0,2011-01-07,303.0,88,1
13842.0,2011-02-03,293.96,122,1
13842.0,2011-03-11,311.07,115,1
13842.0,2011-04-26,308.73,99,1
13842.0,2011-05-24,301.14,142,1
13842.0,2011-07-07,336.8,164,1
13842.0,2011-09-28,638.66,404,1
13842.0,2011-10-12,581.6899999999999,471,1
13844.0,2011-11-28,361.62,196,1
13845.0,2011-10-06,312.98,182,1
13846.0,2010-12-14,411.4,234,1
13846.0,2011-04-11,252.53,111,1
13846.0,2011-11-15,201.13,43,1
13848.0,2010-12-08,320.0,1000,1
13848.0,2011-02-15,615.0,1700,1
13848.0,2011-09-08,320.0,1000,1
13849.0,2011-06-22,593.5799999999999,332,1
13849.0,2011-10-19,944.37,684,1
13850.0,2011-08-02,1595.48,944,1
13851.0,2011-02-24,246.32,150,1
13851.0,2011-08-03,1106.96,873,1
13851.0,2011-09-05,1298.18,682,1
13853.0,2011-10-13,1090.14,312,1
13854.0,2010-12-09,309.4,68,1
13854.0,2010-12-17,300.04,212,1
13854.0,2011-01-14,345.84999999999997,103,1
13854.0,2011-01-24,304.1,142,1
13854.0,2011-02-01,313.85,75,1
13854.0,2011-02-10,310.5,64,1
13854.0,2011-02-23,385.46000000000004,84,1
13854.0,2011-03-08,329.36,52,1
13854.0,2011-03-15,292.3,34,1
13854.0,2011-03-21,305.52,108,1
13854.0,2011-04-07,429.9,82,1
13854.0,2011-04-17,308.64,80,1
13854.0,2011-04-27,207.50000000000003,50,1
13854.0,2011-05-18,302.64,174,1
13854.0,2011-05-24,302.88,156,1
13854.0,2011-05-27,411.59999999999997,56,1
13854.0,2011-07-05,349.54,98,1
13854.0,2011-07-20,313.76,64,1
13854.0,2011-08-25,322.32,40,1
13854.0,2011-09-08,324.0,70,1
13854.0,2011-09-12,302.20000000000005,68,1
13854.0,2011-10-05,316.76,52,1
13854.0,2011-11-02,409.08000000000004,100,1
13854.0,2011-11-15,310.04,60,1
13854.0,2011-12-01,302.28,204,1
13856.0,2011-05-20,94.39999999999999,104,1
13856.0,2011-06-09,124.60000000000001,160,1
13856.0,2011-06-24,169.5,230,1
13858.0,2011-10-13,216.17,75,1
13859.0,2011-01-17,201.16,129,1
13860.0,2011-09-14,405.88,176,1
13860.0,2011-10-18,211.93,87,2
13860.0,2011-11-25,308.64,105,1
13860.0,2011-12-08,319.45,223,1
13862.0,2011-01-11,425.1,308,1
13862.0,2011-02-22,253.75,169,1
13862.0,2011-04-21,173.46,126,1
13862.0,2011-06-05,300.2,206,1
13862.0,2011-07-08,300.86,234,1
13862.0,2011-08-23,327.93,234,1
13862.0,2011-09-28,308.4,264,1
13862.0,2011-11-21,119.66,147,1
13863.0,2011-04-06,305.78,224,1
13865.0,2011-02-23,123.30000000000001,42,1
13865.0,2011-06-06,159.22,58,1
13865.0,2011-07-26,100.82,54,1
13865.0,2011-10-12,118.22,50,1
13866.0,2011-09-26,145.67000000000002,57,1
13867.0,2011-05-05,138.85,31,1
13867.0,2011-09-26,453.99,297,1
13867.0,2011-11-08,422.45000000000005,185,1
13868.0,2011-11-01,507.54,464,1
13868.0,2011-12-02,2685.0,1500,1
13869.0,2010-12-17,323.62,156,1
13869.0,2011-01-30,574.19,261,1
13869.0,2011-03-22,687.15,311,1
13869.0,2011-08-08,1519.99,993,1
13870.0,2011-02-25,544.03,384,1
13870.0,2011-06-24,353.97,159,2
13870.0,2011-07-28,469.31000000000006,175,1
13870.0,2011-08-30,812.16,340,1
13870.0,2011-10-30,438.72,210,2
13870.0,2011-12-07,152.75,57,1
13871.0,2011-02-04,456.05,217,1
13871.0,2011-03-10,397.55,145,1
13871.0,2011-03-24,401.3,186,1
13871.0,2011-04-18,509.34000000000003,226,1
13871.0,2011-05-17,631.49,278,1
13871.0,2011-06-30,615.09,257,1
13871.0,2011-07-28,633.07,286,1
13871.0,2011-08-19,430.35,151,1
13871.0,2011-09-08,538.4,204,1
13871.0,2011-10-17,402.68,214,2
13871.0,2011-10-25,855.17,376,1
13871.0,2011-11-17,532.76,266,1
13873.0,2011-02-03,121.45,29,1
13873.0,2011-05-05,108.95,37,1
13873.0,2011-08-12,159.20000000000002,74,1
13874.0,2010-12-16,540.45,180,1
13875.0,2011-02-11,340.65,302,1
13875.0,2011-03-27,343.03000000000003,168,1
13875.0,2011-06-08,384.2,284,1
13875.0,2011-07-29,356.92,251,1
13875.0,2011-10-17,361.99,311,1
13876.0,2011-10-07,122.7,36,1
13877.0,2011-09-14,117.24,108,1
13878.0,2011-10-16,1281.53,475,1
13880.0,2010-12-07,97.8,54,1
13880.0,2011-02-16,210.2,112,1
13880.0,2011-03-01,200.10000000000002,94,1
13880.0,2011-04-15,291.63,193,1
13880.0,2011-05-06,226.9,142,1
13880.0,2011-06-06,312.94,122,1
13880.0,2011-07-17,341.19,135,2
13880.0,2011-09-13,820.26,577,3
13880.0,2011-10-18,322.1,154,1
13880.0,2011-11-18,396.65,259,1
13881.0,2011-02-01,1025.34,706,1
13881.0,2011-03-07,673.9,506,1
13881.0,2011-04-11,309.88,322,1
13881.0,2011-05-10,1560.3400000000001,1006,1
13881.0,2011-06-23,1648.8700000000001,1059,3
13881.0,2011-07-21,563.07,309,1
13881.0,2011-08-24,1187.74,858,1
13881.0,2011-09-05,2429.54,1162,2
13881.0,2011-09-29,325.5,112,1
13881.0,2011-10-04,1897.1599999999999,874,1
13881.0,2011-10-17,791.0,340,1
13881.0,2011-11-01,949.5,726,1
13881.0,2011-11-14,938.4,656,1
13881.0,2011-11-22,1459.7599999999998,658,1
13881.0,2011-11-28,830.4,488,2
13881.0,2011-12-06,569.12,336,1
13882.0,2011-10-06,192.76,84,1
13882.0,2011-10-27,490.55,383,1
13882.0,2011-11-09,49.5,10,1
13882.0,2011-11-28,265.24,152,1
13882.0,2011-12-07,193.08,324,1
13883.0,2011-03-31,980.41,457,1
13883.0,2011-05-05,762.37,447,3
13883.0,2011-11-29,931.7,532,1
13884.0,2011-03-01,138.15,49,1
13884.0,2011-03-07,58.1,16,2
13884.0,2011-09-11,344.25,149,1
13884.0,2011-12-02,247.10000000000002,86,1
13885.0,2011-05-23,399.15,159,1
13885.0,2011-06-03,107.65,23,1
13886.0,2011-09-29,243.56,126,1
13887.0,2011-05-19,349.55,147,1
13888.0,2011-05-05,239.52,78,1
13888.0,2011-08-12,366.11,180,1
13889.0,2011-09-08,416.90000000000003,146,1
13890.0,2010-12-16,190.35,93,1
13890.0,2011-08-24,310.76,178,1
13890.0,2011-10-20,103.85,31,1
13890.0,2011-11-02,282.2,72,1
13890.0,2011-11-07,114.75,61,1
13890.0,2011-11-16,219.35,117,1
13890.0,2011-11-17,146.35000000000002,53,1
13890.0,2011-12-01,154.45000000000002,93,1
13890.0,2011-12-08,361.75,133,2
13892.0,2011-04-07,54.519999999999996,140,1
13892.0,2011-10-06,341.21,399,1
13892.0,2011-10-18,176.04,420,1
13892.0,2011-11-13,61.199999999999996,24,1
13893.0,2011-02-15,821.1,190,1
13894.0,2011-02-02,160.85,105,1
13894.0,2011-11-16,403.77000000000004,249,2
13895.0,2011-06-28,382.46000000000004,188,1
13895.0,2011-07-19,554.84,248,1
13895.0,2011-10-04,973.81,511,1
13895.0,2011-11-11,681.96,418,1
13897.0,2011-10-20,311.16,200,1
13898.0,2011-01-18,155.93,133,1
13899.0,2011-03-10,298.5,122,1
13899.0,2011-11-23,90.02,34,1
13900.0,2011-03-22,357.58000000000004,154,1
13900.0,2011-05-31,374.87,275,1
13900.0,2011-06-09,8.5,1,1
13901.0,2011-01-25,214.4,64,1
13901.0,2011-03-28,433.9,244,1
13901.0,2011-07-04,1561.0900000000001,856,1
13901.0,2011-08-24,442.89,383,1
13901.0,2011-09-28,214.92000000000002,192,1
13904.0,2011-02-18,201.12,223,1
13904.0,2011-11-02,131.52,109,1
13908.0,2011-03-08,496.0,349,1
13908.0,2011-05-09,335.11,209,1
13908.0,2011-08-05,630.5,361,1
13908.0,2011-09-21,907.94,559,1
13911.0,2011-02-04,335.53,283,1
13911.0,2011-02-14,223.74,122,1
13911.0,2011-03-20,282.28000000000003,208,1
13911.0,2011-04-08,247.95,105,1
13911.0,2011-05-08,283.99,157,1
13911.0,2011-05-26,330.42,590,1
13911.0,2011-07-13,516.12,294,1
13911.0,2011-07-18,217.6,430,1
13911.0,2011-10-13,143.28,542,1
13914.0,2011-11-03,321.07,125,1
13914.0,2011-11-28,305.38,255,1
13917.0,2011-06-01,65.38,38,1
13917.0,2011-10-21,206.66,190,1
13918.0,2011-03-31,198.2,100,1
13918.0,2011-10-21,1014.64,1040,1
13919.0,2011-08-10,213.15,338,1
13919.0,2011-10-11,171.66,136,1
13922.0,2010-12-23,172.25,93,1
13923.0,2011-10-17,351.13,185,1
13924.0,2011-09-28,679.03,437,1
13924.0,2011-10-26,309.90000000000003,130,1
13924.0,2011-11-08,172.33,123,1
13924.0,2011-11-16,23.55,7,1
13924.0,2011-11-22,351.64,236,1
13924.0,2011-12-08,302.4,642,1
13925.0,2011-07-28,380.12,212,1
13925.0,2011-08-10,115.92999999999999,55,1
13925.0,2011-09-08,182.2,64,2
13926.0,2011-11-16,223.85000000000002,104,1
13927.0,2011-09-26,348.99,214,1
13928.0,2011-07-29,104.2,20,1
13928.0,2011-08-25,121.25,67,1
13928.0,2011-11-08,131.22,24,1
13928.0,2011-11-29,107.9,18,1
13929.0,2011-01-17,412.85,43,1
13929.0,2011-06-23,429.79999999999995,100,1
13930.0,2011-07-26,210.0,210,1
13930.0,2011-10-13,127.33999999999999,64,1
13931.0,2011-03-04,378.21000000000004,211,1
13931.0,2011-09-05,859.32,514,1
13932.0,2011-02-18,307.4,72,1
13933.0,2011-07-14,300.99,113,1
13933.0,2011-08-22,307.8,92,1
13934.0,2011-03-21,922.1,390,1
13936.0,2011-06-13,376.58,330,1
13937.0,2011-06-23,158.85,123,1
13938.0,2011-11-04,71.66,70,1
13939.0,2011-02-01,184.5,202,1
13939.0,2011-08-23,205.71,455,1
13939.0,2011-11-16,178.34,190,1
13940.0,2011-07-18,218.62,100,1
13940.0,2011-08-15,172.44,140,1
13940.0,2011-10-06,225.24,136,1
13940.0,2011-11-22,222.84,140,1
13941.0,2010-12-02,1095.12,644,1
13941.0,2011-02-15,1023.84,336,1
13941.0,2011-06-21,712.3,402,1
13941.0,2011-09-11,1028.04,396,1
13941.0,2011-11-18,1253.66,586,1
13946.0,2011-03-17,209.85,95,1
13946.0,2011-05-22,276.12,168,1
13946.0,2011-09-21,75.6,180,1
13947.0,2011-10-05,90.6,44,1
13948.0,2010-12-14,102.0,40,1
13949.0,2011-09-06,537.9,542,1
13949.0,2011-09-23,371.36,318,1
13949.0,2011-10-05,302.91,257,1
13949.0,2011-10-30,392.08,424,1
13949.0,2011-11-15,304.84000000000003,260,1
13949.0,2011-12-07,518.23,673,1
13950.0,2011-04-07,179.30999999999997,81,1
13950.0,2011-09-27,144.35,69,1
13950.0,2011-11-15,140.94,52,1
13950.0,2011-11-28,280.46,121,1
13951.0,2011-02-18,212.56,140,1
13951.0,2011-04-17,303.49,175,1
13951.0,2011-06-16,158.4,144,1
13952.0,2011-04-15,2042.761,886,1
13952.0,2011-05-06,1208.31,545,1
13953.0,2010-12-22,500.0,400,1
13953.0,2011-03-10,500.0,400,1
13953.0,2011-05-13,750.0,600,1
13953.0,2011-06-28,500.0,400,1
13953.0,2011-08-16,354.36,248,1
13953.0,2011-10-18,500.0,400,1
13953.0,2011-12-02,411.32,276,1
13954.0,2011-09-30,227.41,49,1
13954.0,2011-12-08,212.51,101,1
13955.0,2011-02-07,205.1,110,1
13955.0,2011-07-08,117.86,44,1
13956.0,2011-03-13,119.72,58,1
13956.0,2011-04-10,173.95,77,1
13956.0,2011-07-24,386.6,250,1
13956.0,2011-10-16,189.65,55,1
13956.0,2011-12-04,156.5,51,1
13959.0,2010-12-12,214.74,118,1
13959.0,2011-03-03,122.7,80,1
13959.0,2011-09-21,260.76,159,1
13960.0,2011-09-29,128.1,40,1
13960.0,2011-11-18,102.12,102,1
13962.0,2011-04-08,117.6,30,1
13962.0,2011-11-18,51.95,57,1
13963.0,2010-12-07,151.3,54,1
13963.0,2011-01-04,215.41,265,1
13963.0,2011-01-23,115.67999999999999,54,1
13963.0,2011-02-04,182.15,87,1
13967.0,2011-07-17,80.7,42,1
13969.0,2010-12-09,317.59000000000003,133,1
13969.0,2011-01-21,345.24,212,1
13969.0,2011-03-17,145.55,69,1
13969.0,2011-04-21,255.69,159,1
13969.0,2011-05-05,443.01,270,2
13969.0,2011-06-09,491.38,242,1
13969.0,2011-06-23,551.72,253,1
13969.0,2011-07-21,353.02,155,1
13969.0,2011-08-04,301.93,64,1
13969.0,2011-08-24,706.22,426,1
13969.0,2011-10-11,899.0699999999999,486,1
13969.0,2011-10-27,1204.36,603,1
13969.0,2011-11-01,422.1,258,1
13969.0,2011-11-17,1166.7,481,1
13969.0,2011-11-23,308.46,90,1
13969.0,2011-12-01,1121.79,586,1
13969.0,2011-12-02,20.11,55,1
13971.0,2011-02-27,333.48,260,1
13971.0,2011-03-15,309.34,238,1
13971.0,2011-05-09,331.7,242,1
13971.0,2011-06-14,306.46000000000004,132,1
13971.0,2011-08-22,373.65999999999997,236,1
13971.0,2011-08-25,331.26,224,1
13971.0,2011-10-11,371.66,278,1
13971.0,2011-11-21,400.70000000000005,234,1
13972.0,2011-05-22,145.9,42,1
13972.0,2011-09-30,44.349999999999994,145,1
13973.0,2011-02-25,264.7,109,1
13974.0,2011-10-21,413.59000000000003,249,1
13975.0,2011-03-08,678.76,454,1
13975.0,2011-05-08,282.85,117,1
13975.0,2011-07-29,151.76,74,1
13975.0,2011-08-03,384.34000000000003,322,1
13975.0,2011-11-08,1028.57,765,2
13976.0,2011-05-17,357.98,154,1
13978.0,2011-10-25,158.99,297,1
13978.0,2011-11-25,37.800000000000004,18,1
13979.0,2011-09-27,869.87,639,1
13980.0,2011-10-10,200.14,172,1
13982.0,2010-12-09,428.6,208,1
13982.0,2011-01-17,475.2,304,1
13982.0,2011-06-29,326.34,271,1
13982.0,2011-10-31,641.67,353,1
13983.0,2010-12-08,329.36,220,1
13983.0,2011-01-17,330.58,189,2
13983.0,2011-02-07,290.0,2,1
13983.0,2011-03-16,290.0,2,1
13983.0,2011-04-21,305.43,261,1
13983.0,2011-06-05,135.69,119,2
13983.0,2011-09-12,382.48,180,1
13983.0,2011-10-12,12.969999999999999,13,1
13983.0,2011-10-31,398.03999999999996,125,1
13983.0,2011-11-10,128.88,72,1
13984.0,2010-12-08,154.8,120,1
13984.0,2011-01-18,129.95,61,1
13984.0,2011-04-04,432.48,408,1
13984.0,2011-08-05,102.1,58,1
13984.0,2011-11-13,101.18,32,1
13985.0,2011-03-20,393.0,190,1
13985.0,2011-05-09,247.79999999999998,124,1
13985.0,2011-06-08,524.5,244,1
13985.0,2011-07-06,437.38,211,1
13985.0,2011-08-04,407.38,210,1
13985.0,2011-08-11,371.3,189,1
13985.0,2011-08-24,391.68,212,1
13985.0,2011-09-29,1018.22,494,1
13985.0,2011-10-12,626.92,276,1
13985.0,2011-10-28,544.1,356,1
13985.0,2011-11-07,418.26,160,1
13985.0,2011-11-18,344.51,171,1
13985.0,2011-11-22,466.18,198,1
13985.0,2011-11-25,721.34,336,1
13985.0,2011-12-05,147.56,74,1
13986.0,2011-11-22,320.46,430,1
13988.0,2011-03-30,631.06,426,1
13988.0,2011-05-23,725.02,343,1
13988.0,2011-06-30,567.42,521,1
13988.0,2011-09-28,1261.81,1076,1
13988.0,2011-10-27,500.21000000000004,286,1
13988.0,2011-11-20,462.44,392,1
13989.0,2011-04-14,896.6700000000001,869,1
13989.0,2011-10-05,369.40999999999997,444,1
13990.0,2011-05-10,311.3,190,1
13991.0,2011-07-19,126.35,83,1
13991.0,2011-09-25,213.94,266,1
13991.0,2011-10-18,199.95999999999998,300,1
13991.0,2011-11-23,116.46,162,1
13991.0,2011-11-27,199.26,187,2
13992.0,2011-11-09,76.8,64,1
13993.0,2011-01-13,323.15000000000003,120,1
13993.0,2011-02-23,499.70000000000005,98,1
13993.0,2011-04-15,278.22,114,1
13993.0,2011-05-18,391.75,73,1
13993.0,2011-07-17,535.59,199,1
13993.0,2011-08-31,219.0,49,1
13993.0,2011-09-11,384.9,90,1
13993.0,2011-10-06,460.4,112,1
13993.0,2011-10-28,373.65,45,1
13994.0,2011-07-14,288.57,96,1
13994.0,2011-08-26,130.99,37,1
13994.0,2011-09-23,361.07,179,1
13994.0,2011-10-03,808.11,378,1
13994.0,2011-10-31,608.3,224,1
13994.0,2011-12-06,116.10000000000001,26,1
